Word,Without_Diacritics,Count,Root,Wazn,Status,Source_Of_Claim
مَقَامَهُمَا,مقامهما,2,مقام,فَفَعَل,open_class,wazn_alignment:فَفَعَل
مَقَامُ,مقام,2,مقام,فَفَعَل,open_class,wazn_alignment:فَفَعَل
مَقَامِ,مقام,2,مقام,فَفَعَل,open_class,wazn_alignment:فَفَعَل
مَقَامِكَ,مقامك,2,قمك,مَفَاعِل,open_class,wazn_alignment:مَفَاعِل
مَقِيلَاً,مقيلا,2,مقل,فَعِيل,open_class,wazn_alignment:فَعِيل
مَقْتِكُمْ,مقتكم,2,مقت,فَعْل,open_class,wazn_alignment:فَعْل
مَقْدُورَاً,مقدورا,2,قدر,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَقْرَبَةٍ,مقربة,2,قرب,مَفْعَلَة,open_class,wazn_alignment:مَفْعَلَة
مَقْصُورَاتٌ,مقصورات,2,قصر,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَكَانَكُمْ,مكانكم,2,مكا,فَعَل,open_class,wazn_alignment:فَعَل
مَكَرَ,مكر,2,مكر,فَعَل,open_class,wazn_alignment:فَعَل
مَكْتُوبَاً,مكتوبا,2,كتب,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَكْذُوبٍ,مكذوب,2,كذب,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَكْرَ,مكر,2,مكر,فَعْل,open_class,wazn_alignment:فَعْل
مَكْرَهُمْ,مكرهم,2,مكر,فَعْل,open_class,wazn_alignment:فَعْل
مَكْرُوهَاً,مكروها,2,كره,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَكْرِهِمْ,مكرهم,2,مكر,فَعْل,open_class,wazn_alignment:فَعْل
مَكْنُونٌ,مكنون,2,كنن,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَلَكَيْنِ,ملكين,2,ملك,فَعْلَان,open_class,wazn_alignment:فَعَل
مَلَكُوتُ,ملكوت,2,ملكو,فَفَعُل,open_class,wazn_alignment:فَفَعُل
مَلَكْتُمْ,ملكتم,2,ملك,فَعَل,open_class,wazn_alignment:فَعَل
مَلْعُونِينَ,ملعونين,2,لعن,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَمْدُودَاً,ممدودا,2,مدد,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَمْلُوكَاً,مملوكا,2,ملك,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَنَازِلَ,منازل,2,نزل,مَفَاعِل,open_class,wazn_alignment:مَفَاعِل
مَنَاسِكَكُمْ,مناسككم,2,نسك,مَفَاعِل,open_class,wazn_alignment:مَفَاعِل
مَنَاسِكَنَا,مناسكنا,2,نسك,مَفَاعِل,open_class,wazn_alignment:مَفَاعِل
مَنَاكِبِهَا,مناكبها,2,نكب,مَفَاعِل,open_class,wazn_alignment:مَفَاعِل
مَنَامُكُمْ,منامكم,2,منام,فَفَعَل,open_class,wazn_alignment:فَفَعَل
مَنَامِكَ,منامك,2,نمك,مَفَاعِل,open_class,wazn_alignment:مَفَاعِل
مَنَامِهَا,منامها,2,نمه,مَفَاعِل,open_class,wazn_alignment:مَفَاعِل
مَنَعَنَا,منعنا,2,منع,فَعَل,open_class,wazn_alignment:فَعَل
مَنَعَهُمْ,منعهم,2,منع,فَعَل,open_class,wazn_alignment:فَعَل
مَنُوعَاً,منوعا,2,منع,فَعُول,open_class,wazn_alignment:فَعُول
مَنَّاعٍ,مناع,2,منع,فَعَّال,open_class,wazn_alignment:فَعَّال
مَنْسِيَّاً,منسيا,2,منس,فَعْلِيّ,open_class,wazn_alignment:فَعْلِيّ
مَنْشُورَاً,منشورا,2,نشر,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَنْصُورَاً,منصورا,2,نصر,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَنْضُودٍ,منضود,2,نضد,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَهِيلَاً,مهيلا,2,مهل,فَعِيل,open_class,wazn_alignment:فَعِيل
مَهْجُورَاً,مهجورا,2,هجر,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَوَدَّةٌ,مودة,2,مودة,فَفَعَّل,open_class,wazn_alignment:فَفَعَّل
مَوَدَّةَ,مودة,2,مودة,فَفَعَّل,open_class,wazn_alignment:فَفَعَّل
مَوْئِلَاً,موئلا,2,وئل,مَفْعِل,open_class,wazn_alignment:مَفْعِل
مَوْبِقَاً,موبقا,2,وبق,مَفْعِل,open_class,wazn_alignment:مَفْعِل
مَوْتَاً,موتا,2,موت,فَعْل,open_class,wazn_alignment:فَعْل
مَوْتِكُمْ,موتكم,2,موت,فَعْل,open_class,wazn_alignment:فَعْل
مَوْثِقَهُمْ,موثقهم,2,وثق,مَفْعِل,open_class,wazn_alignment:مَفْعِل
مَوْرَاً,مورا,2,مور,فَعْل,open_class,wazn_alignment:فَعْل
مَوْطِئَاً,موطئا,2,وطئ,مَفْعِل,open_class,wazn_alignment:مَفْعِل
مَوْعِدٌ,موعد,2,وعد,مَفْعِل,open_class,wazn_alignment:مَفْعِل
مَوْعِدَكَ,موعدك,2,وعد,مَفْعِل,open_class,wazn_alignment:مَفْعِل
مَوْعِدَهُمُ,موعدهم,2,وعد,مَفْعِل,open_class,wazn_alignment:مَفْعِل
مَوْعِدُكُمْ,موعدكم,2,وعد,مَفْعِل,open_class,wazn_alignment:مَفْعِل
مَوْعِدُهُ,موعده,2,وعد,مَفْعِل,open_class,wazn_alignment:مَفْعِل
مَوْعِدُهُمْ,موعدهم,2,وعد,مَفْعِل,open_class,wazn_alignment:مَفْعِل
مَوْعِدِي,موعدي,2,وعد,مَفْعِل,open_class,wazn_alignment:مَفْعِل
مَوْفُورَاً,موفورا,2,وفر,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَوْقُوتَاً,موقوتا,2,وقت,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَوْقُوفُونَ,موقوفون,2,وقف,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَوْلُودٌ,مولود,2,ولد,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَيِّتٍ,ميت,2,ميت,فَعِّل,open_class,wazn_alignment:فَعِّل
مَيِّتُونَ,ميتون,2,ميت,فَعِّل,open_class,wazn_alignment:فَعِّل
مَيْسَرَةٍ,ميسرة,2,يسر,مَفْعَلَة,open_class,wazn_alignment:مَفْعَلَة
مَيْسُورَاً,ميسورا,2,يسر,مَفْعُول,open_class,wazn_alignment:مَفْعُول
مَيْلَاً,ميلا,2,ميل,فَعْل,open_class,wazn_alignment:فَعْل
مَيْلَةً,ميلة,2,ميل,فَعْلَة,open_class,wazn_alignment:فَعْلَة
مُؤَجَّلَاً,مؤجلا,2,ؤجل,مُفَعَّل,open_class,wazn_alignment:مُفَعَّل
مُؤَذِّنٌ,مؤذن,2,ؤذن,مُفَعِّل,open_class,wazn_alignment:مُفَعِّل
مُؤْمِنَاتٌ,مؤمنات,2,ؤمن,مُفْعِل,open_class,wazn_alignment:مُفْعِل
مُؤْمِنَيْنِ,مؤمنين,2,ؤمن,مُفْعِل,open_class,wazn_alignment:مُفْعِل
مُبَارَكَةً,مباركة,2,برك,مُفَاعَلَة,open_class,wazn_alignment:مُفَاعَلَة
مُبَرَّءُونَ,مبرءون,2,برء,مُفَعَّل,open_class,wazn_alignment:مُفَعَّل
مُبَشِّرَاتٍ,مبشرات,2,بشر,مُفَعِّل,open_class,wazn_alignment:مُفَعِّل
مُبْتَلِيكُمْ,مبتليكم,2,بلي,افْتَعَل,open_class,wazn_alignment:مُفْتَعِل
مُبْدِيهِ,مبديه,2,بدي,مُفْعِل,open_class,wazn_alignment:مُفْعِل
مُبْرِمُونَ,مبرمون,2,برم,مُفْعِلُون,open_class,wazn_alignment:مُفْعِلُون
مُبْصِرُونَ,مبصرون,2,بصر,مُفْعِلُون,open_class,wazn_alignment:مُفْعِلُون
مُبْطِلُونَ,مبطلون,2,بطل,مُفْعِلُون,open_class,wazn_alignment:مُفْعِلُون
مُبْعَدُونَ,مبعدون,2,بعد,مُفْعَلُون,open_class,wazn_alignment:مُفْعَلُون
مُتَبَرِّجَاتٍ,متبرجات,2,برج,مُتَفَعِّل,open_class,wazn_alignment:مُتَفَعِّل
مُتَجَاوِرَاتٌ,متجاورات,2,جور,مُتَفَاعِل,open_class,wazn_alignment:مُتَفَاعِل
مُتَحَرِّفَاً,متحرفا,2,حرف,مُتَفَعِّل,open_class,wazn_alignment:مُتَفَعِّل
مُتَحَيِّزَاً,متحيزا,2,حيز,مُتَفَعِّل,open_class,wazn_alignment:مُتَفَعِّل
مُتَرَاكِبَاً,متراكبا,2,ركب,مُتَفَاعِل,open_class,wazn_alignment:مُتَفَاعِل
مُتَرَبِّصُونَ,متربصون,2,ربص,مُتَفَعِّل,open_class,wazn_alignment:مُتَفَعِّل
مُتَشَابِهٍ,متشابه,2,شبه,مُتَفَاعِل,open_class,wazn_alignment:مُتَفَاعِل
مُتَشَابِهَاتٌ,متشابهات,2,شبه,مُتَفَاعِل,open_class,wazn_alignment:مُتَفَاعِل
مُتَشَاكِسُونَ,متشاكسون,2,شكس,مُتَفَاعِل,open_class,wazn_alignment:مُتَفَاعِل
مُتَصَدِّعَاً,متصدعا,2,صدع,مُتَفَعِّل,open_class,wazn_alignment:مُتَفَعِّل
مُتَفَرِّقُونَ,متفرقون,2,فرق,مُتَفَعِّل,open_class,wazn_alignment:مُتَفَعِّل
مُتَكَبِّرٍ,متكبر,2,كبر,مُتَفَعِّل,open_class,wazn_alignment:مُتَفَعِّل
مُتَوَفِّيكَ,متوفيك,2,وفي,مُتَفَعِّل,open_class,wazn_alignment:مُتَفَعِّل
مُتْرَفِينَ,مترفين,2,ترف,مُفْعَل,open_class,wazn_alignment:مُفْعَل
مُجْتَمِعُونَ,مجتمعون,2,جمع,افْتَعَل,open_class,wazn_alignment:مُفْتَعِل
مُجْرِمَاً,مجرما,2,جرم,مُفْعِل,open_class,wazn_alignment:مُفْعِل
مُحَرَّرَاً,محررا,2,حرر,مُفَعَّل,open_class,wazn_alignment:مُفَعَّل
مُحَرَّمَاً,محرما,2,حرم,مُفَعَّل,open_class,wazn_alignment:مُفَعَّل
مُحَرَّمَةٌ,محرمة,2,حرم,مُفَعَّلَة,open_class,wazn_alignment:مُفَعَّلَة
مُحَصَّنَةٍ,محصنة,2,حصن,مُفَعَّلَة,open_class,wazn_alignment:مُفَعَّلَة
مُحَلِّقِينَ,محلقين,2,حلق,مُفَعِّل,open_class,wazn_alignment:مُفَعِّل
مُحِيطٍ,محيط,2,محط,فُعِيل,open_class,wazn_alignment:فُعِيل
مُحْدَثٍ,محدث,2,حدث,مُفْعَل,open_class,wazn_alignment:مُفْعَل
مُحْسِنُونَ,محسنون,2,حسن,مُفْعِلُون,open_class,wazn_alignment:مُفْعِلُون
مُحْسِنِينَ,محسنين,2,حسن,مُفْعِلِين,open_class,wazn_alignment:مُفْعِلِين
مُحْصَنَاتٍ,محصنات,2,حصن,مُفْعَل,open_class,wazn_alignment:مُفْعَل
مُحْضَرَاً,محضرا,2,حضر,مُفْعَل,open_class,wazn_alignment:مُفْعَل
مُحْكَمَاتٌ,محكمات,2,حكم,مُفْعَل,open_class,wazn_alignment:مُفْعَل
مُخْتَالٍ,مختال,2,خال,افْتَعَل,open_class,wazn_alignment:مُفْتَعَل
مُخْتَالَاً,مختالا,2,خال,افْتَعَل,open_class,wazn_alignment:مُفْتَعَل
مُخْتَلِفٍ,مختلف,2,خلف,افْتَعَل,open_class,wazn_alignment:مُفْتَعِل
مُخْتَلِفُونَ,مختلفون,2,خلف,افْتَعَل,open_class,wazn_alignment:مُفْتَعِل
مُخْتَلِفِينَ,مختلفين,2,خلف,افْتَعَل,open_class,wazn_alignment:مُفْتَعِل
مُخْرَجَ,مخرج,2,خرج,مُفْعَل,open_class,wazn_alignment:مُفْعَل
مُخْرَجُونَ,مخرجون,2,خرج,مُفْعَلُون,open_class,wazn_alignment:مُفْعَلُون
مُخْلَصَاً,مخلصا,2,خلص,مُفْعَل,open_class,wazn_alignment:مُفْعَل
مُخْلِصُونَ,مخلصون,2,خلص,مُفْعِلُون,open_class,wazn_alignment:مُفْعِلُون
مُدَّتْ,مدت,2,مدد,فُعَّ,open_class,wazn_alignment:فُعَّ
مُدْهِنُونَ,مدهنون,2,دهن,مُفْعِلُون,open_class,wazn_alignment:مُفْعِلُون
مُذَبْذَبِينَ,مذبذبين,2,ذبذب,مُفَعْلَل,open_class,wazn_alignment:مُفَعْلَل
مُذْعِنِينَ,مذعنين,2,ذعن,مُفْعِلِين,open_class,wazn_alignment:مُفْعِلِين
مُرَاغَمَاً,مراغما,2,رغم,مُفَاعَل,open_class,wazn_alignment:مُفَاعَل
مُرْتَقِبُونَ,مرتقبون,2,رقب,افْتَعَل,open_class,wazn_alignment:مُفْتَعِل
مُرْجَوْنَ,مرجون,2,رجو,مُفْعَل,open_class,wazn_alignment:مُفْعَل
مُرْدِفِينَ,مردفين,2,ردف,مُفْعِلِين,open_class,wazn_alignment:مُفْعِلِين
مُرْسَلَاً,مرسلا,2,رسل,مُفْعَل,open_class,wazn_alignment:مُفْعَل
مُرْسَلُونَ,مرسلون,2,رسل,مُفْعَلُون,open_class,wazn_alignment:مُفْعَلُون
مُرْسِلَةٌ,مرسلة,2,رسل,مُفْعِلَة,open_class,wazn_alignment:مُفْعِلَة
مُرْشِدَاً,مرشدا,2,رشد,مُفْعِل,open_class,wazn_alignment:مُفْعِل
مُرْضِعَةٍ,مرضعة,2,رضع,مُفْعِلَة,open_class,wazn_alignment:مُفْعِلَة
مُزِّقْتُمْ,مزقتم,2,مزق,فُعِّل,open_class,wazn_alignment:فُعِّل
مُسَافِحَاتٍ,مسافحات,2,سفح,مُفَاعِل,open_class,wazn_alignment:مُفَاعِل
مُسَخَّرَاتٌ,مسخرات,2,سخر,مُفَعَّل,open_class,wazn_alignment:مُفَعَّل
مُسَنَّدَةٌ,مسندة,2,سند,مُفَعَّلَة,open_class,wazn_alignment:مُفَعَّلَة
مُسَوِّمِينَ,مسومين,2,سوم,مُفَعِّل,open_class,wazn_alignment:مُفَعِّل
مُسْتَأْنِسِينَ,مستأنسين,2,أنس,مُسْتَفْعِل,open_class,wazn_alignment:مُسْتَفْعِل
مُسْتَبْصِرِينَ,مستبصرين,2,بصر,مُسْتَفْعِل,open_class,wazn_alignment:مُسْتَفْعِل
مُسْتَخْلَفِينَ,مستخلفين,2,خلف,مُسْتَفْعَل,open_class,wazn_alignment:مُسْتَفْعَل
مُسْتَسْلِمُونَ,مستسلمون,2,سلم,مُسْتَفْعِل,open_class,wazn_alignment:مُسْتَفْعِل
مُسْتَضْعَفُونَ,مستضعفون,2,ضعف,مُسْتَفْعَل,open_class,wazn_alignment:مُسْتَفْعَل
مُسْتَضْعَفِينَ,مستضعفين,2,ضعف,مُسْتَفْعَل,open_class,wazn_alignment:مُسْتَفْعَل
مُسْتَكْبِرِينَ,مستكبرين,2,كبر,مُسْتَفْعِل,open_class,wazn_alignment:مُسْتَفْعِل
مُسْتَمِعُهُمْ,مستمعهم,2,سمع,افْتَعَل,open_class,wazn_alignment:مُفْتَعِل
مُسْتَمِعُونَ,مستمعون,2,سمع,افْتَعَل,open_class,wazn_alignment:مُفْتَعِل
مُسْتَمْسِكُونَ,مستمسكون,2,مسك,مُسْتَفْعِل,open_class,wazn_alignment:مُسْتَفْعِل
مُسْتَهْزِئُونَ,مستهزئون,2,هزئ,مُسْتَفْعِل,open_class,wazn_alignment:مُسْتَفْعِل
مُسْرِفٌ,مسرف,2,سرف,مُفْعِل,open_class,wazn_alignment:مُفْعِل
مُسْرِفِينَ,مسرفين,2,سرف,مُفْعِلِين,open_class,wazn_alignment:مُفْعِلِين
مُسْفِرَةٌ,مسفرة,2,سفر,مُفْعِلَة,open_class,wazn_alignment:مُفْعِلَة
مُسْلِمَةً,مسلمة,2,سلم,مُفْعِلَة,open_class,wazn_alignment:مُفْعِلَة
مُسْلِمَيْنِ,مسلمين,2,سلم,مُفْعِل,open_class,wazn_alignment:مُفْعِل
مُشَيَّدَةٍ,مشيدة,2,شيد,مُفَعَّلَة,open_class,wazn_alignment:مُفَعَّلَة
مُشْتَبِهَاً,مشتبها,2,شبه,افْتَعَل,open_class,wazn_alignment:مُفْتَعِل
مُشْرِكَةً,مشركة,2,شرك,مُفْعِلَة,open_class,wazn_alignment:مُفْعِلَة
مُشْرِكَةٍ,مشركة,2,شرك,مُفْعِلَة,open_class,wazn_alignment:مُفْعِلَة
مُصِيبُهَا,مصيبها,2,مصب,فُعِيل,open_class,wazn_alignment:فُعِيل
مُضِيَّاً,مضيا,2,ضيي,مُفِعّ,open_class,wazn_alignment:مُفِعّ
مُطَهَّرَةً,مطهرة,2,طهر,مُفَعَّلَة,open_class,wazn_alignment:مُفَعَّلَة
مُطَهَّرَةٍ,مطهرة,2,طهر,مُفَعَّلَة,open_class,wazn_alignment:مُفَعَّلَة
مُظْلِمَاً,مظلما,2,ظلم,مُفْعِل,open_class,wazn_alignment:مُفْعِل
مُظْلِمُونَ,مظلمون,2,ظلم,مُفْعِلُون,open_class,wazn_alignment:مُفْعِلُون
مُعَذِّبَهُمْ,معذبهم,2,عذب,مُفَعِّل,open_class,wazn_alignment:مُفَعِّل
مُعَذِّبُهُمْ,معذبهم,2,عذب,مُفَعِّل,open_class,wazn_alignment:مُفَعِّل
مُعَذِّبِينَ,معذبين,2,عذب,مُفَعِّل,open_class,wazn_alignment:مُفَعِّل
مُعَطَّلَةٍ,معطلة,2,عطل,مُفَعَّلَة,open_class,wazn_alignment:مُفَعَّلَة
مُعَقِّبَاتٌ,معقبات,2,عقب,مُفَعِّل,open_class,wazn_alignment:مُفَعِّل
مُعَلَّمٌ,معلم,2,علم,مُفَعَّل,open_class,wazn_alignment:مُفَعَّل
مُغَاضِبَاً,مغاضبا,2,غضب,مُفَاعِل,open_class,wazn_alignment:مُفَاعِل
مُغَيِّرَاً,مغيرا,2,غير,مُفَعِّل,open_class,wazn_alignment:مُفَعِّل
مُفَتَّحَةً,مفتحة,2,فتح,مُفَعَّلَة,open_class,wazn_alignment:مُفَعَّلَة
مُفَصَّلَاتٍ,مفصلات,2,فصل,مُفَعَّل,open_class,wazn_alignment:مُفَعَّل
